ID	citation	title	year	source	doi	link
551604			2016	in Li et al., Fungal Diversity 78: 10.1007/s13225-016-0366-9, [201]		
551606			2016	in Li et al., Fungal Diversity 78: 10.1007/s13225-016-0366-9, [201]		
551607			2016	in Li et al., Fungal Diversity 78: 10.1007/s13225-016-0366-9, [196]		
551608			2016	in Li et al., Fungal Diversity 78: 10.1007/s13225-016-0366-9, [194]		
551672			2015	in Abdul Haq, Shahzad & Qamarunnisa, Index Fungorum 266: 1		
551724			2017	Index Fungorum 320: 1		
551725			2017	Index Fungorum 320: 1		
551750			2015	Index Fungorum 281: 1		
551798			2015	Index Fungorum 283: 1		
551824			2015	Index Fungorum 284: 1		
551839			2016	Index Fungorum 287: 1		
551840			2016	Index Fungorum 287: 1		
551841			2016	Index Fungorum 287: 1		
551842			2016	Index Fungorum 285: 1		
551843			2016	Index Fungorum 285: 1		
551844			2016	Index Fungorum 285: 1		
551845			2016	Index Fungorum 285: 1		
551846			2016	Index Fungorum 285: 1		
551847			2016	Index Fungorum 285: 1		
551848			2016	Index Fungorum 285: 1		
551852			2016	Index Fungorum 288: 1		
551856			2016	Index Fungorum 296: 1		
554524			2018	in Cacciola, La Spada, Hoa, Jung & Scanu, Index Fungorum 367: 1		
554541			2018	in Cacciola, Aloi, Tri, Jung & Schena, Index Fungorum 368: 1		
560577			2011	in Naher, Motohashi, Watanabe, Chikuo, Senda, Suga, Brasier & Kageyama, Mycol. Progr. 10(1): 25		
560686			2012	in Man in 't Veld, Rosendahl & Hong, Mycologia 104(6): 1392		
560972			1903	Nytt Mag. Natur. 41(2): 174		
561042			2011	in Crous, Groenewald, Shivas, Edwards, Seifert, Alfenas, Alfenas, Burgess, Carnegie, Hardy, Hiscock & Hübe, Persoonia 26: 147		
561132			2012	Mycol. Progr. 11(3): 691		
561133			2012	Mycol. Progr. 11(3): 691		
561164			2010	Mycosystema 29(6): 797		
561185			2012	Mycol. Progr. 11(2): 355		
561187			2012	in Rost & Thines, Mycol. Progr. 11(2): 355		
561922			2012	in Choi, Thines, Piątek & Shin, Nova Hedwigia 94(1-2): 187		
561923			2012	in Choi, Thines, Piątek & Shin, Nova Hedwigia 94(1-2): 187		
561984			2012	in Ellis, Paul, Dorrance & Broders, Mycologia 104(2): 481		
561985			2012	in Ellis, Paul, Dorrance & Broders, Mycologia 104(2): 482		
562134			1913	Scientific Proc. R. Dublin Soc., N.S. 13: 557		
562138			1892	in Winter, Rabenh. Krypt.-Fl., Edn 2 (Leipzig) 1(4): 33		
562288			1821	Nat. Arr. Brit. Pl. (London) 1: 540		
563285			2013	in Huang, Chen, Lin, Ann, Huang & Chung, Mycoscience 54(2): 132		
563286			2013	in Huang, Chen, Lin, Ann, Huang & Chung, Mycoscience 54(2): 132		
563287			2013	in Huang, Chen, Lin, Ann, Huang & Chung, Mycoscience 54(2): 134		
563288			2013	in Huang, Chen, Lin, Ann, Huang & Chung, Mycoscience 54(2): 136		
563289			2013	in Huang, Chen, Lin, Ann, Huang & Chung, Mycoscience 54(2): 137		
563322			2014	Persoonia 34: 37		
563326			2014	Persoonia 34: 36		
563328			2014	Persoonia 34: 36		
563329			2014	Persoonia 34: 36		
563330			2014	Persoonia 34: 36		
563332			2014	Persoonia 34: 37		
563335			2014	Persoonia 34: 37		
563337			2014	Persoonia 34: 37		
563338			2014	Persoonia 34: 37		
563339			2014	Persoonia 34: 37		
563340			2014	Persoonia 34: 37		
563353			2012	Mycologia 104(3): 789		
563849			2012	in Crous et al., Persoonia 28: 141		
563863			2012	Eur. J. Pl. Path. 133(4): 848		
564262			2013	Pl. Path. 62(2): 365		
564286			2012	Mycologia 104(5): 1136		
564287			2012	Mycologia 104(5): 1136		
564515			2012	in Mizaee, Ploch, Runge, Telle, Nigrelli & Thines, Mycol. Progr. 12(1): 50		
568472			2010	Mycoscience(51): 5		
568754			2011	Mycologia 103(2): 345		
569000			2012	in Crous et al., Persoonia 28: 147		
569741			2011	J. Eukary. Microbiol. 58(5): 469		
569742			2011	J. Eukary. Microbiol. 58(5): 469		
569744			2011	J. Eukary. Microbiol. 58(5): 469		
569745			2011	J. Eukary. Microbiol. 58(5): 469		
570084			2014	Pl. Path. 63: 1101		
580504			2010	Mol. Phylogen. Evol. 57(2): 817		
580894			1872	Annls Sci. Nat., Bot., sér. 5 15: 14		
580743			1869	Sitzungsber. d. niederrhein. Ges. f. Nat. u. Heilk.: 221		
580745			1861	Bot. Ztg. 19: 193		
580746			1883	Botan. Centralbl. 15: 223		
580748			1874	Grevillea 3(no. 26): 58		
580749			1883	Botan. Centralbl. 15: 222		
580758			1824	Syst. alg.: 47		
580759			1857	Rabenh. Algen: no. 575		
580761			1890	in Schenk, Handb. Bot. 4: 569		
580762			1824	Syst. alg.: 49		
580763			1874	Tagblatt Naturfreund (Breslau): 4		
580770			1892	in Winter, Rabenh. Krypt.-Fl., Edn 2 (Leipzig) 1(4): 75		
580774			1892	in Winter, Rabenh. Krypt.-Fl., Edn 2 (Leipzig) 1(4): 35		
580778			1863	Annls Sci. Nat., Bot., sér. 4 20: 112		
580779			1863	in Winter, Annls Sci. Nat., Bot., sér. 4 20: 112		
580785			1860	in Berkeley, Outl. Brit. Fung. (London): 349		
580786			1875	Hedwigia 14: 33		
580789			1863	Fungi rhenani exsic.: no. 13		
580791			1870	Jb. nassau. Ver. Naturk. 23-24: 71 ('1869-70')		
580792			1865	Fungi europ. exsicc.: no. 848		
580793			1881	Fungi europ. exsicc.: no. 2563		
580796			1863	Annls Sci. Nat., Bot., sér. 4 20: 105		
580799			1884	Gard. Chron., N.S. 22: 84		
580800			1867	in Kickx, Fl. Crypt. Flandres (Paris) 2: 291		
580825			1892	in Winter, Rabenh. Krypt.-Fl., Edn 2 (Leipzig) 1(4): 37		
580826			1892	in Winter, Rabenh. Krypt.-Fl., Edn 2 (Leipzig) 1(4): 37		
580827			1892	in Winter, Rabenh. Krypt.-Fl., Edn 2 (Leipzig) 1(4): 36		
580850			1843	Phycol. general.: 159		
580851			1887	Quart. J. Microscop. Sci., N.S. 27: 429		
580852			1860	in Brentel, Flora Germanicae Exsiccati: no. 206		
580855			1824	Syst. alg.: 49		
580856			1843	Phycol. general.: 157		
580859			1849	Spec. alg.: 159		
580860			1849	Spec. alg.: 159		
580861			1843	Phycol. general.: 157		
580881			1852	Bot. Ztg. 10: 620		
582826			1902	Syll. fung. (Abellini) 16: 392		
582936			1901	Prilozh. Protokoly Zased. Obshch. Estestvoisp. Imp. Kazansk. Univ. 33: 8 ('1902')		
583007			1849	Mitt. naturf. Ges. Bern 144-166: 176		
583031			2012	in Anderson & Cavalier-Smith, Acta Protozool. 51: 298		
583032			2012	Acta Protozool. 51: 297		
584461			1893	Ann. Soc. Belge Microscop. 17: 154		
584572			1863	Annls Sci. Nat., Bot., sér. 4 20: 132		
584598			1854	C. r. hebd. Séanc. Acad. Sci., Paris 38: 1103		
584599			1842	Icon. fung. (Prague) 5: 52		
584621			1883	Bot. Ztg. 41: 56		
584950			1896	Agric. Gaz. N.S.W., Sydney 7(3): 155		
584951			1896	Agric. Gaz. N.S.W., Sydney 7(3): 155		
584718			1923	Izv. Biol. Nauchno-Issl. Inst. Biol. Stanzii Permsk. Univ. 2(2): 9-10		
585019			1907	Bull. Torrey bot. Club 34: 68		
585680			1935	Trans. Sapporo nat. Hist. Soc. 14(1): 21		
586430			1935	Trans. Sapporo nat. Hist. Soc. 14: 29		
586447			2013	Journal of Fujian Agriculture and Forestry University (Natural Science Edition) 21(2): 134-136		
586698			1953	Bull. Torrey bot. Club 80: 299		
588379			1854	C. r. hebd. Séanc. Acad. Sci., Paris 38: 1103		
587533			1930	J. Wash. Acad. Sci. 20: 414		
587789			1972	Herb. mycol. Rom. 40: no. 1976		
604368			2013	in Huang, Chen, Lin, Ann, Huang & Chung, Mycoscience 54(2): 139		
622992			1947	Sydowia 1(4-6): 248		
623226			1942	Mycologia 34(5): 540		
623424			1932	Mycologia 24(3): 332		
624029			1886	Botan. Zbl. 28: 393		
624030			1900	Bot. Notiser: 36		
624031			1900	Bot. Notiser: 36		
624563			2012	Annals of Microbiology 63(1): 254 ('2013')		
624843			2015	Index Fungorum 283: 1		
626017			1931	in Yang, Dai & He, Opredelitel' Gribov, (edn 3) I Ficomiţeti (Leningrad): 293		
627063			1913	Scientific Proc. R. Dublin Soc., N.S. 13: 557		
627064			1913	Scientific Proc. R. Dublin Soc., N.S. 13: 557		
627630			1971	Nov. sist. Niz. Rast. 8: 103		
627636			1919	Svensk bot. Tidskr. 12: 228		
628061			1916	Am. Midl. Nat. 4: 384		
629499			1891	Revis. gen. pl. (Leipzig) 2: 867		
629500			1891	Revis. gen. pl. (Leipzig) 2: 867		
629501			1891	Revis. gen. pl. (Leipzig) 2: 867		
629502			1891	Revis. gen. pl. (Leipzig) 2: 867		
629503			1891	Revis. gen. pl. (Leipzig) 2: 867		
629504			1891	Revis. gen. pl. (Leipzig) 2: 867		
629505			1891	Revis. gen. pl. (Leipzig) 2: 867		
629506			1891	Revis. gen. pl. (Leipzig) 2: 867		
629507			1891	Revis. gen. pl. (Leipzig) 2: 867		
630271			1930	in Endo & Yoshihisa, Japanese Silkworm 2(1): 1		
630784			1935	Trans. Br. mycol. Soc. 19(3): 231 ('1934')		
631110			2018	Notulae algarum 64: 2		
631111			2016	in FioRito et al., Marine Biology 163: 170		
632001			1998	Mycol. Res. 102(9): 1065	10.1017/S0953756297005984	
632002			1995	Mycoscience 36(1): 100	10.1007/BF02268578	
632138			1863	Annls Sci. Nat., Bot., sér. 4 20: 115		
632139			1863	Fungi rhenani exsic. 1: no. 17		
633372			1962	Notul. syst. Sect. cryptog. Inst. bot. Acad. Sci. U.S.S.R. 15: 74		
633970			1923	Beitr. Kryptfl. Schweiz 5(no. 4): 54		
635093			1930	Annls mycol. 28(3/4): 298		
635094			1918	Beih. bot. Zbl., Abt. 1 35: 528		
800593			2013	Mycol. Progr. 12(2): 325		
801477			2013	in Long, Sun, Wei, Sun, Wei, Deng & Guo, Mycol. Progr. 13(1): 147 ('2014')		
801479			2013	in Long, Sun, Wei, Sun, Wei, Deng & Guo, Mycol. Progr. 13(1): 148 ('2014')		
802639			2012	Fungal Biology 116(7): 762		
802665			2013	in Bahramisharif, Lamprecht, Spies, Botha & McLeod, Mycologia 105(5): 1184		
803102			2013	in Bertier, Brouwer, de Cock, Cooke, Olsson & Höfte, Persoonia 31: 67		
803103			2013	in Bertier, Brouwer, de Cock, Cooke, Olsson & Höfte, Persoonia 31: 69		
803104			2013	in Bertier, Brouwer, de Cock, Cooke, Olsson & Höfte, Persoonia 31: 73		
803172			2013	N. Amer. Fung. 8(7): 2		
803239			2014	in Scanu, Hunter, Linaldeddu, Franceschini, Maddau, Jung & Denman, For. Path. 44(1): 6		
803274			2014	Mycologia 106(1): 60		
803383			1855	Ber. Bekanntm. Verhandl. Königlich Preuss. Akad. Wissensch. Berlin 3: 328		
803384			1926	Ber. Bekanntm. Verhandl. Königlich Preuss. Akad. Wissensch. Berlin 3: 328		
803385			1855	Ber. Bekanntm. Verhandl. Königlich Preuss. Akad. Wissensch. Berlin 3: 328		
803386			1855	Ber. Bekanntm. Verhandl. Königlich Preuss. Akad. Wissensch. Berlin 3: 328		
803534			2015	in Man In 't Veld, Rosendahl, van Rijswick, Meffert, Westenberg, van de Vossenberg, Denton & van Kuik, Mycologia 107(1): 57		
803536			2015	in Man In 't Veld, Rosendahl, van Rijswick, Meffert, Westenberg, van de Vossenberg, Denton & van Kuik, Mycologia 107(1): 60		
803659			2013	Mycol. Progr. 13(1): 139 ('2014')		
803660			2013	Mycol. Progr. 13(1): 140 ('2014')		
803661			2013	Mycol. Progr. 13(1): 140 ('2014')		
803662			2013	Mycol. Progr. 13(1): 140 ('2014')		
803663			2013	Mycol. Progr. 13(1): 140 ('2014')		
803664			2013	Mycol. Progr. 13(1): 140 ('2014')		
803920			2013	Mycol. Progr. 13(2): 287 ('2014')		
804019			2013	in Ginetti, Moricca, Squires, Cooke, Ragazzi & Jung, Pl. Path. 63(4): 866 ('2014')		
804256			2014	Mycoscience 55(2): 140		
804495			2014	Mycol. Progr. 13(3): 764		
804533			2014	Mycotaxon 126: 171 ('2013')		
804659			2013	J. Plant Path. & Microb. 4(6): 5		
804933			2014	Fungal Biology 118(1): 76		
804934			2014	Fungal Biology 118(1): 77		
804990			2014	in Rahman, Uematsu, Takeuchi, Shirai, Ishiguro, Suga & Kageyama, J. Gen. Pl. Path. 80(4): 356		
804991			2014	in Rahman, Uematsu, Takeuchi, Shirai, Ishiguro, Suga & Kageyama, J. Gen. Pl. Path. 80(4): 353		
805536			2013	in Crous et al., Persoonia 31: 265		
805793			2014	Eur. J. Pl. Path. 138: 435		
805937			2013	in Steciow, Lara, Pillonel, Pelizza, Lestani, Rossi & Belbahri, IMA Fungus 4(2): 170		
807071			2015	in Rahman, Uematsu, Kimishima, Kanto, Kusunoki, Motohashi, Ishiguro, Suga & Kageyama, Mycoscience 56(4): 424		
807138			2015	in Rahman, Uematsu, Kimishima, Kanto, Kusunoki, Motohashi, Ishiguro, Suga & Kageyama, Mycoscience 56(4): 425		
807647			2014	FEMS Microbiol. Lett. 352(2): 234		
807542			2014	Persoonia 34: 36		
807543			2014	Persoonia 34: 37		
807544			2014	Persoonia 34: 37		
807978			2014	PLoS ONE 9(7): e103450, 6		
808434			2014	in Voglmayr, Montes-Borrego & Landa, PLoS ONE 9(5): e96838, 12		
808591			2014	in Baten & Kageyama, Mycol. Progr. 13(4): 1153		
808617			2014	in Steciow, Lara, Paul, Pillonel & Belbahri, IMA Fungus 5(2): 445		
808873			2015	in Baten, Mingzhu, Motohashi, Ishiguro, Rahman, Suga & Kageyama, Mycol. Progr. 14(no. 2): 5		
808874			2015	in Baten, Mingzhu, Motohashi, Ishiguro, Rahman, Suga & Kageyama, Mycol. Progr. 14(no. 2): 7		
809152			2014	in Crous et al., Persoonia 33: 279		
809175			2015	in Hansen, Reeser, Sutton & Brasier, N. Amer. Fung. 10(2): 3		
809223			2015	in Simamora, Stukely, Hardy & Burgess, IMA Fungus 6(2): 326		
809357			2015	in Uzuhashi, Okada & Ohkuma, Antonie van Leeuwenhoek 108: 385		
809358			2015	in Uzuhashi, Okada & Ohkuma, Antonie van Leeuwenhoek 108: 389		
809359			2015	in Uzuhashi, Okada & Ohkuma, Antonie van Leeuwenhoek 108: 386		
809360			2015	in Uzuhashi, Okada & Ohkuma, Antonie van Leeuwenhoek 108: 390		
809424			2015	in Ann, Huang, Tsai & Ko, J. Phytopath. 164: 98		
809437			2015	in McTaggart, Shuey, McKenna, Davis & Shivas, Australas. Pl. Path. 44: 84		
809691			2014	Persoonia 34: 37		
810808			2014	in Thines, Schlechtendalia 27: 39		
811123			2015	in Rahman, Abdelzaher, Mingzhu, Motohashi, Suga & Kageyama, FEMS Microbiol. Lett. 362(fnv086): 4		
811124			2015	in Rahman, Abdelzaher, Mingzhu, Motohashi, Suga & Kageyama, FEMS Microbiol. Lett. 362(fnv086): 6		
811525			2015	Mycol. Progr. 14(no. 36): 4		
811590			2015	Mycol. Progr. 14(no. 108): 5		
812382			2016	Mycoscience 57(1): 14		
812576			2015	in Crous et al., Persoonia 35: 299		
812742			2015	PLoS ONE 10(7): e0132999, 9		
812743			2015	PLoS ONE 10(7): e0132999, 15		
812881			2016	Int. J. Syst. Evol. Microbiol. 66(2): 850		
813446			2015	in Thines, Telle, Choi, Tan & Shivas, IMA Fungus 6(2): 485		
813447			2015	in Thines, Telle, Choi, Tan & Shivas, IMA Fungus 6(2): 486		
814006			2015	PLoS ONE 10(12): e0143234, 24		
814009			2015	PLoS ONE 10(12): e0143234, 24		
814972			2016	in Spies, Grooters, Lévesque, Rintoul, Redhead, Glockling, Chen & de Cock, Fungal Biology: 942		
815066			2016	in Abrinbana, Badali & Abdollahzadeh, Mycologia 108(6): 1183		
815067			2016	in Abrinbana, Badali & Abdollahzadeh, Mycologia 108(6): 1183		
815068			2016	Mycologia 108(6): 1185		
815748			2017	in Mideros, Turissini, Guayazán, Ibarra-Avila, Danies, Cárdenas, Myers, Tabima, Goss, Bernal, Lagos, Grajales, Gonzalez, Cooke, Fry, Grünwald, Matute & Restrepo, Persoonia 41: 49		
816319			1916	Bot. Zap.: 321		
816566			2016	in Jung, Jung, Scanu, Seress, Kovács, Maia, Pérez-Sierra, Chang, Chandelier, Heungens, van Poucke, Abad-Campos, Léon, Cacciola & Bakonyi, Persoonia 38: 113		
816568			2016	in Jung, Jung, Scanu, Seress, Kovács, Maia, Pérez-Sierra, Chang, Chandelier, Heungens, van Poucke, Abad-Campos, Léon, Cacciola & Bakonyi, Persoonia 38: 117		
816569			2016	in Jung, Jung, Scanu, Seress, Kovács, Maia, Pérez-Sierra, Chang, Chandelier, Heungens, van Poucke, Abad-Campos, Léon, Cacciola & Bakonyi, Persoonia 38: 117		
816571			2016	in Jung, Jung, Scanu, Seress, Kovács, Maia, Pérez-Sierra, Chang, Chandelier, Heungens, van Poucke, Abad-Campos, Léon, Cacciola & Bakonyi, Persoonia 38: 121		
816572			2016	in Jung, Jung, Scanu, Seress, Kovács, Maia, Pérez-Sierra, Chang, Chandelier, Heungens, van Poucke, Abad-Campos, Léon, Cacciola & Bakonyi, Persoonia 38: 121		
816573			2016	in Jung, Jung, Scanu, Seress, Kovács, Maia, Pérez-Sierra, Chang, Chandelier, Heungens, van Poucke, Abad-Campos, Léon, Cacciola & Bakonyi, Persoonia 38: 123		
817284			1927	Meded. Phytopath. Labor. Willie Commelin Scholten Baarn 11: 4, 7		
817737			2016	in Xu, Xi & Jiang, Phytotaxa 289(1): 84		
817838			2016	Pl. Path. 66(5): 812		
817839			2017	in Uzuhashi, Hata, Matsuura & Tojo, Antonie van Leeuwenhoek 110(4): 550		
817847			2018	in Man in 't Veld, Rosendahl, van Rijswick, Meffert, Boer, Westenberg, van der Heide & Govers, Eur. J. Pl. Path.: 10.1007/s10658-018-1561-1, 10		
817849			1881	Vrach 2(16): 257		
818071			2017	in Chen, Lü, Ye, Wang & Zheng, Phytotaxa 309(2): 137		
819698			2018	in Uzuhashi, Nakagawa, Abdelzaher & Tojo, Fungal Systematics and Evolution 3: 15		
819699			2017	in Jung, Jung, Cacciola, Cech, Bakonyi, Seress, Mosca, Schena, Seddaiu, Pane, Magnano di San Lio, Maia, Cravador, Franceschini & Scanu, IMA Fungus 8(2): 230		
819700			2017	in Jung, Jung, Cacciola, Cech, Bakonyi, Seress, Mosca, Schena, Seddaiu, Pane, Magnano di San Lio, Maia, Cravador, Franceschini & Scanu, IMA Fungus 8(2): 235		
819701			2017	in Jung, Jung, Cacciola, Cech, Bakonyi, Seress, Mosca, Schena, Seddaiu, Pane, Magnano di San Lio, Maia, Cravador, Franceschini & Scanu, IMA Fungus 8(2): 232		
819702			2017	in Jung, Jung, Cacciola, Cech, Bakonyi, Seress, Mosca, Schena, Seddaiu, Pane, Magnano di San Lio, Maia, Cravador, Franceschini & Scanu, IMA Fungus 8(2): 235		
819430			2017	in Bennett, de Cock, Levesque & Thines, Mycol. Progr. 16(10): 952		
819431			2017	in Bennett, de Cock, Levesque & Thines, Mycol. Progr. 16(10): 952		
819549			2018	in Xu, Choi, Song, Zhang, Xi, Shin & Jiang, Mycol. Progr. 17(4): 505		
819550			2018	in Xu, Choi, Song, Zhang, Xi, Shin & Jiang, Mycol. Progr. 17(4): 506		
819795			2017	in Bennett, Nam, Dedeles & Thines, Acta Mycologica, Warszawa 52(2/1103): 10		
819796			2017	in Bennett, Nam, Dedeles & Thines, Acta Mycologica, Warszawa 52(2/1103): 10		
820532			2017	in Thomas, Scanu, Bakonyi, Seress, Kovács, Durán, Sanfuentes von Stowasser, Schena, Mosca Thu, Nguyen, Fajardo, González, Pérez-Sierra, Rees, Cravador, Maia & Horta Jung, Persoonia 39: 150		
820534			2017	in Thomas, Scanu, Bakonyi, Seress, Kovács, Durán, Sanfuentes von Stowasser, Schena, Mosca Thu, Nguyen, Fajardo, González, Pérez-Sierra, Rees, Cravador, Maia & Horta Jung, Persoonia 39: 159		
820536			2017	in Thomas, Scanu, Bakonyi, Seress, Kovács, Durán, Sanfuentes von Stowasser, Schena, Mosca Thu, Nguyen, Fajardo, González, Pérez-Sierra, Rees, Cravador, Maia & Horta Jung, Persoonia 39: 159		
820538			2017	in Thomas, Scanu, Bakonyi, Seress, Kovács, Durán, Sanfuentes von Stowasser, Schena, Mosca Thu, Nguyen, Fajardo, González, Pérez-Sierra, Rees, Cravador, Maia & Horta Jung, Persoonia 39: 163		
820539			2017	in Thomas, Scanu, Bakonyi, Seress, Kovács, Durán, Sanfuentes von Stowasser, Schena, Mosca Thu, Nguyen, Fajardo, González, Pérez-Sierra, Rees, Cravador, Maia & Horta Jung, Persoonia 39: 163		
820541			2017	in Thomas, Scanu, Bakonyi, Seress, Kovács, Durán, Sanfuentes von Stowasser, Schena, Mosca Thu, Nguyen, Fajardo, González, Pérez-Sierra, Rees, Cravador, Maia & Horta Jung, Persoonia 39: 165		
820725			2017	in Görg, Ploch, Kruse, Kummer, Runge, Choi & Thines, Mycol. Progr. 16(8): 797		
820726			2017	in Görg, Ploch, Kruse, Kummer, Runge, Choi & Thines, Mycol. Progr. 16(8): 797		
820727			2017	in Paap, Croeser, White, Aghighi, Barber, Hardy & Burgess, Australas. Pl. Path. 46(4): 373		
821212			2017	Mycol. Progr. 16(9): 862		
822009			2017	in Burgess, Simamora, White, Williams, Schwager, Stukely & Hardy, Persoonia 41: 8		
822010			2017	in Burgess, Simamora, White, Williams, Schwager, Stukely & Hardy, Persoonia 41: 8		
822011			2017	in Burgess, Simamora, White, Williams, Schwager, Stukely & Hardy, Persoonia 41: 11		
822012			2017	in Burgess, Simamora, White, Williams, Schwager, Stukely & Hardy, Persoonia 41: 11		
822013			2017	in Burgess, Simamora, White, Williams, Schwager, Stukely & Hardy, Persoonia 41: 12		
822140			2019	in Chen, Feng, Wang & Zheng, Phytotaxa 403(3): 242		
822343			2018	Nova Hedwigia 107(3-4): 311		
822344			2018	Nova Hedwigia 107(3-4): 312		
822744			2017	in Buaya, Ploch, Hanic, Nam, Nigrelli, Kraberg & Thines, Mycol. Progr. 16(11-12): 1048		
822746			2017	in Buaya, Ploch, Hanic, Nam, Nigrelli, Kraberg & Thines, Mycol. Progr. 16(11-12): 1048		
823076			2018	in Bennett, Devanadera, Dedeles & Thines, IMA Fungus 9(2): 266		
823342			2019	Fungal Systematics and Evolution 3: 176		
823447			2019	Fungal Systematics and Evolution 3: 177		
823448			2019	Fungal Systematics and Evolution 3: 176		
823450			2019	Fungal Systematics and Evolution 3: 177		
823746			2017	in Lee, Shin, Lee & Choi, Mycobiology 45(4): 268		
823973			2018	in Rocha, Lopez-Lastra, Marano, de Souza, Rueda-Páramo & Pires-Zottarelli, Mycol. Progr. 17(6): 696		
824218			2018	in Ruano-Rosa, Schena, Agosteo, Magnano di San Lio & Cacciola, Pl. Path.: 10.1111/ppa.12836, 6		
824539			2019	Fungal Systematics and Evolution 3: 178		
824997			2017	in Veterano, Coffua, Mena-Ali & Blair, Pl. Path. 67(3): 623		
826681			2018	Mycol. Progr. 17(12): 1287		
